"","Subject","Activity","variable","value"
"10814","1","LAYING","fBodyGyro-mean()-Z",-0.949107162941176
"10815","1","LAYING","fBodyGyro-mean()-Z",-0.958190099861111
"10816","1","LAYING","fBodyGyro-mean()-Z",-0.985957788
"10817","1","LAYING","fBodyGyro-mean()-Z",-0.976164852112676
"10818","1","LAYING","fBodyGyro-mean()-Z",-0.984999291538462
"10819","1","LAYING","fBodyGyro-mean()-Z",-0.97393233253012
"10820","1","LAYING","fBodyGyro-mean()-Z",-0.972278603529412
"10821","1","LAYING","fBodyGyro-mean()-Z",-0.980811216111111
"10822","1","LAYING","fBodyGyro-mean()-Z",-0.942570240416667
"10823","1","LAYING","fBodyGyro-mean()-Z",-0.984238807777778
"10824","1","LAYING","fBodyGyro-mean()-Z",-0.981093036111111
"10825","1","LAYING","fBodyGyro-mean()-Z",-0.924536860547945
"10826","1","LAYING","fBodyGyro-mean()-Z",-0.970171219605263
"10827","1","LAYING","fBodyGyro-mean()-Z",-0.979202019189189
"10828","1","LAYING","fBodyGyro-mean()-Z",-0.961164844875
"10829","1","LAYING","fBodyGyro-mean()-Z",-0.976184322608696
"10830","1","LAYING","fBodyGyro-mean()-Z",-0.967577361142857
"10831","1","SITTING","fBodyGyro-mean()-Z",-0.951315544468085
"10832","1","SITTING","fBodyGyro-mean()-Z",-0.959814822391304
"10833","1","SITTING","fBodyGyro-mean()-Z",-0.934967958846154
"10834","1","SITTING","fBodyGyro-mean()-Z",-0.9337768922
"10835","1","SITTING","fBodyGyro-mean()-Z",-0.938003425909091
"10836","1","SITTING","fBodyGyro-mean()-Z",-0.934764895454545
"10837","1","SITTING","fBodyGyro-mean()-Z",-0.9474199325
"10838","1","SITTING","fBodyGyro-mean()-Z",-0.961798676956522
"10839","1","SITTING","fBodyGyro-mean()-Z",-0.940312313
"10840","1","SITTING","fBodyGyro-mean()-Z",-0.96539546962963
"10841","1","SITTING","fBodyGyro-mean()-Z",-0.954453821132075
"10842","1","SITTING","fBodyGyro-mean()-Z",-0.955718183921569
"10843","1","SITTING","fBodyGyro-mean()-Z",-0.968384415510204
"10844","1","SITTING","fBodyGyro-mean()-Z",-0.957020858888889
"10845","1","SITTING","fBodyGyro-mean()-Z",-0.966731518305085
"10846","1","SITTING","fBodyGyro-mean()-Z",-0.960058264057971
"10847","1","SITTING","fBodyGyro-mean()-Z",-0.98161709828125
"10848","1","SITTING","fBodyGyro-mean()-Z",-0.983027386491228
"10849","1","SITTING","fBodyGyro-mean()-Z",-0.968235777945205
"10850","1","SITTING","fBodyGyro-mean()-Z",-0.950963363939394
"10851","1","SITTING","fBodyGyro-mean()-Z",-0.976839728941176
"10852","1","SITTING","fBodyGyro-mean()-Z",-0.948367052258065
"10853","1","SITTING","fBodyGyro-mean()-Z",-0.965428833529412
"10854","1","SITTING","fBodyGyro-mean()-Z",-0.974686891029412
"10855","1","SITTING","fBodyGyro-mean()-Z",-0.975805890153846
"10856","1","SITTING","fBodyGyro-mean()-Z",-0.970423693717949
"10857","1","SITTING","fBodyGyro-mean()-Z",-0.976848134285714
"10858","1","SITTING","fBodyGyro-mean()-Z",-0.954180279027778
"10859","1","SITTING","fBodyGyro-mean()-Z",-0.9739335945
"10860","1","SITTING","fBodyGyro-mean()-Z",-0.961177109516129
"10861","1","STANDING","fBodyGyro-mean()-Z",-0.980773122830189
"10862","1","STANDING","fBodyGyro-mean()-Z",-0.960627696111111
"10863","1","STANDING","fBodyGyro-mean()-Z",-0.916172537704918
"10864","1","STANDING","fBodyGyro-mean()-Z",-0.915280955357143
"10865","1","STANDING","fBodyGyro-mean()-Z",-0.907190836607143
"10866","1","STANDING","fBodyGyro-mean()-Z",-0.943239602105263
"10867","1","STANDING","fBodyGyro-mean()-Z",-0.957165056226415
"10868","1","STANDING","fBodyGyro-mean()-Z",-0.975512276666667
"10869","1","STANDING","fBodyGyro-mean()-Z",-0.941510336
"10870","1","STANDING","fBodyGyro-mean()-Z",-0.950915730909091
"10871","1","STANDING","fBodyGyro-mean()-Z",-0.980762968085106
"10872","1","STANDING","fBodyGyro-mean()-Z",-0.95260195295082
"10873","1","STANDING","fBodyGyro-mean()-Z",-0.974394378070175
"10874","1","STANDING","fBodyGyro-mean()-Z",-0.950999877833333
"10875","1","STANDING","fBodyGyro-mean()-Z",-0.96826485509434
"10876","1","STANDING","fBodyGyro-mean()-Z",-0.98363927
"10877","1","STANDING","fBodyGyro-mean()-Z",-0.985954978205128
"10878","1","STANDING","fBodyGyro-mean()-Z",-0.974294413013699
"10879","1","STANDING","fBodyGyro-mean()-Z",-0.965100636164384
"10880","1","STANDING","fBodyGyro-mean()-Z",-0.911409911643836
"10881","1","STANDING","fBodyGyro-mean()-Z",-0.959432562359551
"10882","1","STANDING","fBodyGyro-mean()-Z",-0.962327765238095
"10883","1","STANDING","fBodyGyro-mean()-Z",-0.967939565
"10884","1","STANDING","fBodyGyro-mean()-Z",-0.970133388405797
"10885","1","STANDING","fBodyGyro-mean()-Z",-0.970456862567568
"10886","1","STANDING","fBodyGyro-mean()-Z",-0.974459323783784
"10887","1","STANDING","fBodyGyro-mean()-Z",-0.980862493125
"10888","1","STANDING","fBodyGyro-mean()-Z",-0.926655192405063
"10889","1","STANDING","fBodyGyro-mean()-Z",-0.983654714461538
"10890","1","STANDING","fBodyGyro-mean()-Z",-0.937798124576271
"10891","1","WALKING","fBodyGyro-mean()-Z",-0.255940940315789
"10892","1","WALKING","fBodyGyro-mean()-Z",-0.396659907457627
"10893","1","WALKING","fBodyGyro-mean()-Z",-0.418126217413793
"10894","1","WALKING","fBodyGyro-mean()-Z",-0.601381129166667
"10895","1","WALKING","fBodyGyro-mean()-Z",-0.213127031035714
"10896","1","WALKING","fBodyGyro-mean()-Z",-0.203575458733333
"10897","1","WALKING","fBodyGyro-mean()-Z",-0.366733617894737
"10898","1","WALKING","fBodyGyro-mean()-Z",-0.132902199479167
"10899","1","WALKING","fBodyGyro-mean()-Z",-0.240222512134615
"10900","1","WALKING","fBodyGyro-mean()-Z",-0.108530029881132
"10901","1","WALKING","fBodyGyro-mean()-Z",-0.398293336610169
"10902","1","WALKING","fBodyGyro-mean()-Z",-0.31728248436
"10903","1","WALKING","fBodyGyro-mean()-Z",-0.276607954736842
"10904","1","WALKING","fBodyGyro-mean()-Z",-0.212925759152542
"10905","1","WALKING","fBodyGyro-mean()-Z",-0.461464065555556
"10906","1","WALKING","fBodyGyro-mean()-Z",-0.432885310980392
"10907","1","WALKING","fBodyGyro-mean()-Z",-0.398809217540984
"10908","1","WALKING","fBodyGyro-mean()-Z",-0.538152344821429
"10909","1","WALKING","fBodyGyro-mean()-Z",-0.01050470716
"10910","1","WALKING","fBodyGyro-mean()-Z",-0.108892495684314
"10911","1","WALKING","fBodyGyro-mean()-Z",-0.283262474865385
"10912","1","WALKING","fBodyGyro-mean()-Z",-0.083501182326087
"10913","1","WALKING","fBodyGyro-mean()-Z",-0.194970369294915
"10914","1","WALKING","fBodyGyro-mean()-Z",-0.39144792137931
"10915","1","WALKING","fBodyGyro-mean()-Z",-0.561322950945946
"10916","1","WALKING","fBodyGyro-mean()-Z",-0.318516813050847
"10917","1","WALKING","fBodyGyro-mean()-Z",-0.318182379824561
"10918","1","WALKING","fBodyGyro-mean()-Z",-0.255029045018519
"10919","1","WALKING","fBodyGyro-mean()-Z",-0.397277495471698
"10920","1","WALKING","fBodyGyro-mean()-Z",-0.247350343692308
"10921","1","WALKING_DOWNSTAIRS","fBodyGyro-mean()-Z",-0.0318694271979592
"10922","1","WALKING_DOWNSTAIRS","fBodyGyro-mean()-Z",-0.0874944736085106
"10923","1","WALKING_DOWNSTAIRS","fBodyGyro-mean()-Z",-0.302866461179592
"10924","1","WALKING_DOWNSTAIRS","fBodyGyro-mean()-Z",-0.318306481022222
"10925","1","WALKING_DOWNSTAIRS","fBodyGyro-mean()-Z",-0.034175027916383
"10926","1","WALKING_DOWNSTAIRS","fBodyGyro-mean()-Z",0.15284524938125
"10927","1","WALKING_DOWNSTAIRS","fBodyGyro-mean()-Z",-0.299600267680851
"10928","1","WALKING_DOWNSTAIRS","fBodyGyro-mean()-Z",0.0277498065176316
"10929","1","WALKING_DOWNSTAIRS","fBodyGyro-mean()-Z",-0.250686586719048
"10930","1","WALKING_DOWNSTAIRS","fBodyGyro-mean()-Z",0.0391366814342105
"10931","1","WALKING_DOWNSTAIRS","fBodyGyro-mean()-Z",-0.273459111956522
"10932","1","WALKING_DOWNSTAIRS","fBodyGyro-mean()-Z",-0.212767364326087
"10933","1","WALKING_DOWNSTAIRS","fBodyGyro-mean()-Z",-0.212906662531915
"10934","1","WALKING_DOWNSTAIRS","fBodyGyro-mean()-Z",0.492414379822222
"10935","1","WALKING_DOWNSTAIRS","fBodyGyro-mean()-Z",-0.18319480152381
"10936","1","WALKING_DOWNSTAIRS","fBodyGyro-mean()-Z",-0.375000625531915
"10937","1","WALKING_DOWNSTAIRS","fBodyGyro-mean()-Z",-0.403380386086957
"10938","1","WALKING_DOWNSTAIRS","fBodyGyro-mean()-Z",-0.447030699454545
"10939","1","WALKING_DOWNSTAIRS","fBodyGyro-mean()-Z",0.210673073192308
"10940","1","WALKING_DOWNSTAIRS","fBodyGyro-mean()-Z",0.257037841093333
"10941","1","WALKING_DOWNSTAIRS","fBodyGyro-mean()-Z",-0.238221682666667
"10942","1","WALKING_DOWNSTAIRS","fBodyGyro-mean()-Z",-0.194915698805556
"10943","1","WALKING_DOWNSTAIRS","fBodyGyro-mean()-Z",-0.141266888477778
"10944","1","WALKING_DOWNSTAIRS","fBodyGyro-mean()-Z",-0.396286646363636
"10945","1","WALKING_DOWNSTAIRS","fBodyGyro-mean()-Z",-0.410311447586207
"10946","1","WALKING_DOWNSTAIRS","fBodyGyro-mean()-Z",-0.22138882542
"10947","1","WALKING_DOWNSTAIRS","fBodyGyro-mean()-Z",-0.144904904113636
"10948","1","WALKING_DOWNSTAIRS","fBodyGyro-mean()-Z",-0.184392337071739
"10949","1","WALKING_DOWNSTAIRS","fBodyGyro-mean()-Z",-0.199225894479167
"10950","1","WALKING_DOWNSTAIRS","fBodyGyro-mean()-Z",-0.263720763854839
"10951","1","WALKING_UPSTAIRS","fBodyGyro-mean()-Z",-0.453597213018868
"10952","1","WALKING_UPSTAIRS","fBodyGyro-mean()-Z",-0.248601122
"10953","1","WALKING_UPSTAIRS","fBodyGyro-mean()-Z",-0.431503361525424
"10954","1","WALKING_UPSTAIRS","fBodyGyro-mean()-Z",-0.350765737115385
"10955","1","WALKING_UPSTAIRS","fBodyGyro-mean()-Z",-0.139801393244681
"10956","1","WALKING_UPSTAIRS","fBodyGyro-mean()-Z",-0.0464142110215686
"10957","1","WALKING_UPSTAIRS","fBodyGyro-mean()-Z",-0.408150266666667
"10958","1","WALKING_UPSTAIRS","fBodyGyro-mean()-Z",0.16597418695122
"10959","1","WALKING_UPSTAIRS","fBodyGyro-mean()-Z",-0.327698671183673
"10960","1","WALKING_UPSTAIRS","fBodyGyro-mean()-Z",-0.262763367170213
"10961","1","WALKING_UPSTAIRS","fBodyGyro-mean()-Z",-0.674671878518519
"10962","1","WALKING_UPSTAIRS","fBodyGyro-mean()-Z",-0.406080936346154
"10963","1","WALKING_UPSTAIRS","fBodyGyro-mean()-Z",-0.255338945927273
"10964","1","WALKING_UPSTAIRS","fBodyGyro-mean()-Z",0.196703218737037
"10965","1","WALKING_UPSTAIRS","fBodyGyro-mean()-Z",-0.485701745833333
"10966","1","WALKING_UPSTAIRS","fBodyGyro-mean()-Z",-0.492427493529412
"10967","1","WALKING_UPSTAIRS","fBodyGyro-mean()-Z",-0.324273713333333
"10968","1","WALKING_UPSTAIRS","fBodyGyro-mean()-Z",-0.504364096896552
"10969","1","WALKING_UPSTAIRS","fBodyGyro-mean()-Z",-0.06612935167
"10970","1","WALKING_UPSTAIRS","fBodyGyro-mean()-Z",0.115076640798039
"10971","1","WALKING_UPSTAIRS","fBodyGyro-mean()-Z",-0.155762354829787
"10972","1","WALKING_UPSTAIRS","fBodyGyro-mean()-Z",-0.199313066142857
"10973","1","WALKING_UPSTAIRS","fBodyGyro-mean()-Z",-0.163001294113725
"10974","1","WALKING_UPSTAIRS","fBodyGyro-mean()-Z",-0.372182912033898
"10975","1","WALKING_UPSTAIRS","fBodyGyro-mean()-Z",-0.575169715692308
"10976","1","WALKING_UPSTAIRS","fBodyGyro-mean()-Z",-0.342703926363636
"10977","1","WALKING_UPSTAIRS","fBodyGyro-mean()-Z",-0.400528455490196
"10978","1","WALKING_UPSTAIRS","fBodyGyro-mean()-Z",-0.318210999529412
"10979","1","WALKING_UPSTAIRS","fBodyGyro-mean()-Z",-0.34170013244898
"10980","1","WALKING_UPSTAIRS","fBodyGyro-mean()-Z",-0.318937001538462
"10981","1","LAYING","fBodyGyro-std()-X",-0.8822964508
"10982","1","LAYING","fBodyGyro-std()-X",-0.988860685833333
"10983","1","LAYING","fBodyGyro-std()-X",-0.975986433709677
"10984","1","LAYING","fBodyGyro-std()-X",-0.975094739444444
"10985","1","LAYING","fBodyGyro-std()-X",-0.980705769807692
"10986","1","LAYING","fBodyGyro-std()-X",-0.962164978596491
"10987","1","LAYING","fBodyGyro-std()-X",-0.962348254423077
"10988","1","LAYING","fBodyGyro-std()-X",-0.967846360740741
"10989","1","LAYING","fBodyGyro-std()-X",-0.9463891504
"10990","1","LAYING","fBodyGyro-std()-X",-0.96454456637931
"10991","1","LAYING","fBodyGyro-std()-X",-0.982424585438596
"10992","1","LAYING","fBodyGyro-std()-X",-0.969254585333333
"10993","1","LAYING","fBodyGyro-std()-X",-0.973446792419355
"10994","1","LAYING","fBodyGyro-std()-X",-0.959740488627451
"10995","1","LAYING","fBodyGyro-std()-X",-0.958224495416667
"10996","1","LAYING","fBodyGyro-std()-X",-0.977509583571429
"10997","1","LAYING","fBodyGyro-std()-X",-0.977203498309859
"10998","1","LAYING","fBodyGyro-std()-X",-0.993019371692308
"10999","1","LAYING","fBodyGyro-std()-X",-0.983944795060241
"11000","1","LAYING","fBodyGyro-std()-X",-0.985154588529412
"11001","1","LAYING","fBodyGyro-std()-X",-0.976226919888889
"11002","1","LAYING","fBodyGyro-std()-X",-0.958030986944444
"11003","1","LAYING","fBodyGyro-std()-X",-0.982665212638889
"11004","1","LAYING","fBodyGyro-std()-X",-0.984713284166667
"11005","1","LAYING","fBodyGyro-std()-X",-0.891308069041096
"11006","1","LAYING","fBodyGyro-std()-X",-0.990970119605263
"11007","1","LAYING","fBodyGyro-std()-X",-0.989382328918919
"11008","1","LAYING","fBodyGyro-std()-X",-0.958092114
"11009","1","LAYING","fBodyGyro-std()-X",-0.994652185217391
"11010","1","LAYING","fBodyGyro-std()-X",-0.974488400714286
"11011","1","SITTING","fBodyGyro-std()-X",-0.977904227021277
"11012","1","SITTING","fBodyGyro-std()-X",-0.986808501521739
"11013","1","SITTING","fBodyGyro-std()-X",-0.968013062884615
"11014","1","SITTING","fBodyGyro-std()-X",-0.973333107
"11015","1","SITTING","fBodyGyro-std()-X",-0.969390369318182
"11016","1","SITTING","fBodyGyro-std()-X",-0.963407046545455
"11017","1","SITTING","fBodyGyro-std()-X",-0.9427264225
"11018","1","SITTING","fBodyGyro-std()-X",-0.985339301521739
"11019","1","SITTING","fBodyGyro-std()-X",-0.9618360162
"11020","1","SITTING","fBodyGyro-std()-X",-0.989712360740741
"11021","1","SITTING","fBodyGyro-std()-X",-0.989189512641509
"11022","1","SITTING","fBodyGyro-std()-X",-0.976339901372549
"11023","1","SITTING","fBodyGyro-std()-X",-0.986714694081633
"11024","1","SITTING","fBodyGyro-std()-X",-0.981573087222222
"11025","1","SITTING","fBodyGyro-std()-X",-0.988881930508475
"11026","1","SITTING","fBodyGyro-std()-X",-0.982057861449275
"11027","1","SITTING","fBodyGyro-std()-X",-0.99004126046875
"11028","1","SITTING","fBodyGyro-std()-X",-0.992575399473684
"11029","1","SITTING","fBodyGyro-std()-X",-0.985576048219178
"11030","1","SITTING","fBodyGyro-std()-X",-0.978433538484848
"11031","1","SITTING","fBodyGyro-std()-X",-0.98955931
"11032","1","SITTING","fBodyGyro-std()-X",-0.982373346290323
"11033","1","SITTING","fBodyGyro-std()-X",-0.981523241176471
"11034","1","SITTING","fBodyGyro-std()-X",-0.988891551764706
"11035","1","SITTING","fBodyGyro-std()-X",-0.990550003076923
"11036","1","SITTING","fBodyGyro-std()-X",-0.991318436410256
"11037","1","SITTING","fBodyGyro-std()-X",-0.988984618428571
"11038","1","SITTING","fBodyGyro-std()-X",-0.98161514125
"11039","1","SITTING","fBodyGyro-std()-X",-0.990727755166667
"11040","1","SITTING","fBodyGyro-std()-X",-0.988484803225806
"11041","1","STANDING","fBodyGyro-std()-X",-0.987497128679245
"11042","1","STANDING","fBodyGyro-std()-X",-0.97498812462963
"11043","1","STANDING","fBodyGyro-std()-X",-0.901985672459016
"11044","1","STANDING","fBodyGyro-std()-X",-0.912464793928571
"11045","1","STANDING","fBodyGyro-std()-X",-0.912780915714286
"11046","1","STANDING","fBodyGyro-std()-X",-0.952817395263158
"11047","1","STANDING","fBodyGyro-std()-X",-0.947891986226415
"11048","1","STANDING","fBodyGyro-std()-X",-0.974200997592593
"11049","1","STANDING","fBodyGyro-std()-X",-0.924738576444444
"11050","1","STANDING","fBodyGyro-std()-X",-0.932273942727273
"11051","1","STANDING","fBodyGyro-std()-X",-0.981009115744681
"11052","1","STANDING","fBodyGyro-std()-X",-0.884385204098361
"11053","1","STANDING","fBodyGyro-std()-X",-0.955818411578947
"11054","1","STANDING","fBodyGyro-std()-X",-0.962741032833333
"11055","1","STANDING","fBodyGyro-std()-X",-0.948275234150943
"11056","1","STANDING","fBodyGyro-std()-X",-0.973926885
"11057","1","STANDING","fBodyGyro-std()-X",-0.981791318076923
"11058","1","STANDING","fBodyGyro-std()-X",-0.962272711643836
"11059","1","STANDING","fBodyGyro-std()-X",-0.946607045616438
"11060","1","STANDING","fBodyGyro-std()-X",-0.890525705068493
"11061","1","STANDING","fBodyGyro-std()-X",-0.964530315842697
"11062","1","STANDING","fBodyGyro-std()-X",-0.919851782380952
"11063","1","STANDING","fBodyGyro-std()-X",-0.941698515588235
"11064","1","STANDING","fBodyGyro-std()-X",-0.961885695217391
"11065","1","STANDING","fBodyGyro-std()-X",-0.97266417
"11066","1","STANDING","fBodyGyro-std()-X",-0.975321645675676
"11067","1","STANDING","fBodyGyro-std()-X",-0.970221836375
"11068","1","STANDING","fBodyGyro-std()-X",-0.886706768227848
"11069","1","STANDING","fBodyGyro-std()-X",-0.979162564923077
"11070","1","STANDING","fBodyGyro-std()-X",-0.911718163220339
"11071","1","WALKING","fBodyGyro-std()-X",-0.516691938736842
"11072","1","WALKING","fBodyGyro-std()-X",-0.604053019152542
"11073","1","WALKING","fBodyGyro-std()-X",-0.615121369827586
"11074","1","WALKING","fBodyGyro-std()-X",-0.542646759
"11075","1","WALKING","fBodyGyro-std()-X",-0.529392790178571
"11076","1","WALKING","fBodyGyro-std()-X",-0.515323854385965
"11077","1","WALKING","fBodyGyro-std()-X",-0.563615256666667
"11078","1","WALKING","fBodyGyro-std()-X",-0.234252005895833
"11079","1","WALKING","fBodyGyro-std()-X",-0.507404512692308
"11080","1","WALKING","fBodyGyro-std()-X",-0.458292932830189
"11081","1","WALKING","fBodyGyro-std()-X",-0.623150268983051
"11082","1","WALKING","fBodyGyro-std()-X",-0.5931428818
"11083","1","WALKING","fBodyGyro-std()-X",-0.435714710526316
"11084","1","WALKING","fBodyGyro-std()-X",-0.630082075932203
"11085","1","WALKING","fBodyGyro-std()-X",-0.357633378703704
"11086","1","WALKING","fBodyGyro-std()-X",-0.673741136862745
"11087","1","WALKING","fBodyGyro-std()-X",-0.504849290819672
"11088","1","WALKING","fBodyGyro-std()-X",-0.734901390178571
"11089","1","WALKING","fBodyGyro-std()-X",-0.108388809533846
"11090","1","WALKING","fBodyGyro-std()-X",-0.279931528352941
"11091","1","WALKING","fBodyGyro-std()-X",-0.491859244230769
"11092","1","WALKING","fBodyGyro-std()-X",-0.374496318695652
"11093","1","WALKING","fBodyGyro-std()-X",-0.545051691694915
"11094","1","WALKING","fBodyGyro-std()-X",-0.616915839310345
"11095","1","WALKING","fBodyGyro-std()-X",-0.406678108108108
"11096","1","WALKING","fBodyGyro-std()-X",-0.532999609491525
"11097","1","WALKING","fBodyGyro-std()-X",-0.642349125614035
"11098","1","WALKING","fBodyGyro-std()-X",-0.545480217777778
"11099","1","WALKING","fBodyGyro-std()-X",-0.654313559056604
"11100","1","WALKING","fBodyGyro-std()-X",-0.399032346
"11101","1","WALKING_DOWNSTAIRS","fBodyGyro-std()-X",-0.495422486102041
"11102","1","WALKING_DOWNSTAIRS","fBodyGyro-std()-X",-0.379436674361702
"11103","1","WALKING_DOWNSTAIRS","fBodyGyro-std()-X",-0.30863033105102
"11104","1","WALKING_DOWNSTAIRS","fBodyGyro-std()-X",-0.414919000955556
"11105","1","WALKING_DOWNSTAIRS","fBodyGyro-std()-X",-0.51494094106383
"11106","1","WALKING_DOWNSTAIRS","fBodyGyro-std()-X",-0.286724914610417
"11107","1","WALKING_DOWNSTAIRS","fBodyGyro-std()-X",-0.432730974446809
"11108","1","WALKING_DOWNSTAIRS","fBodyGyro-std()-X",-0.302735102631579
"11109","1","WALKING_DOWNSTAIRS","fBodyGyro-std()-X",-0.423558773952381
"11110","1","WALKING_DOWNSTAIRS","fBodyGyro-std()-X",-0.339514358157895
"11111","1","WALKING_DOWNSTAIRS","fBodyGyro-std()-X",-0.397722757934783
"11112","1","WALKING_DOWNSTAIRS","fBodyGyro-std()-X",-0.4223632375
"11113","1","WALKING_DOWNSTAIRS","fBodyGyro-std()-X",-0.452190386808511
"11114","1","WALKING_DOWNSTAIRS","fBodyGyro-std()-X",-0.378882872733333
"11115","1","WALKING_DOWNSTAIRS","fBodyGyro-std()-X",-0.351630000285714
"11116","1","WALKING_DOWNSTAIRS","fBodyGyro-std()-X",-0.470373498510638
"11117","1","WALKING_DOWNSTAIRS","fBodyGyro-std()-X",-0.393194731747826
"11118","1","WALKING_DOWNSTAIRS","fBodyGyro-std()-X",-0.513947089545455
"11119","1","WALKING_DOWNSTAIRS","fBodyGyro-std()-X",0.196613286661538
"11120","1","WALKING_DOWNSTAIRS","fBodyGyro-std()-X",-0.253365630644444
"11121","1","WALKING_DOWNSTAIRS","fBodyGyro-std()-X",-0.469790144111111
"11122","1","WALKING_DOWNSTAIRS","fBodyGyro-std()-X",-0.284532358444444
"11123","1","WALKING_DOWNSTAIRS","fBodyGyro-std()-X",-0.482598325037037
"11124","1","WALKING_DOWNSTAIRS","fBodyGyro-std()-X",-0.484894683818182
"11125","1","WALKING_DOWNSTAIRS","fBodyGyro-std()-X",-0.316252107741379
"11126","1","WALKING_DOWNSTAIRS","fBodyGyro-std()-X",-0.3981998635
"11127","1","WALKING_DOWNSTAIRS","fBodyGyro-std()-X",-0.390968436431818
"11128","1","WALKING_DOWNSTAIRS","fBodyGyro-std()-X",-0.345453346086957
"11129","1","WALKING_DOWNSTAIRS","fBodyGyro-std()-X",-0.319123137947917
"11130","1","WALKING_DOWNSTAIRS","fBodyGyro-std()-X",-0.278386596338226
"11131","1","WALKING_UPSTAIRS","fBodyGyro-std()-X",-0.565892490754717
"11132","1","WALKING_UPSTAIRS","fBodyGyro-std()-X",-0.476358845625
"11133","1","WALKING_UPSTAIRS","fBodyGyro-std()-X",-0.484820991355932
"11134","1","WALKING_UPSTAIRS","fBodyGyro-std()-X",-0.483548693461538
"11135","1","WALKING_UPSTAIRS","fBodyGyro-std()-X",-0.501685580212766
"11136","1","WALKING_UPSTAIRS","fBodyGyro-std()-X",-0.390248128039216
"11137","1","WALKING_UPSTAIRS","fBodyGyro-std()-X",-0.368636961470588
"11138","1","WALKING_UPSTAIRS","fBodyGyro-std()-X",-0.409955580780488
"11139","1","WALKING_UPSTAIRS","fBodyGyro-std()-X",-0.361626377102041
"11140","1","WALKING_UPSTAIRS","fBodyGyro-std()-X",-0.34130162006383
"11141","1","WALKING_UPSTAIRS","fBodyGyro-std()-X",-0.517811645740741
"11142","1","WALKING_UPSTAIRS","fBodyGyro-std()-X",-0.5604629635
"11143","1","WALKING_UPSTAIRS","fBodyGyro-std()-X",-0.562911002545455
"11144","1","WALKING_UPSTAIRS","fBodyGyro-std()-X",-0.464742933888889
"11145","1","WALKING_UPSTAIRS","fBodyGyro-std()-X",-0.4372253275
"11146","1","WALKING_UPSTAIRS","fBodyGyro-std()-X",-0.509896031372549
"11147","1","WALKING_UPSTAIRS","fBodyGyro-std()-X",-0.5244683916875
"11148","1","WALKING_UPSTAIRS","fBodyGyro-std()-X",-0.60071129637931
"11149","1","WALKING_UPSTAIRS","fBodyGyro-std()-X",-0.4775147465
"11150","1","WALKING_UPSTAIRS","fBodyGyro-std()-X",-0.532021733921569
"11151","1","WALKING_UPSTAIRS","fBodyGyro-std()-X",-0.560968048723404
"11152","1","WALKING_UPSTAIRS","fBodyGyro-std()-X",-0.338139776690476
"11153","1","WALKING_UPSTAIRS","fBodyGyro-std()-X",-0.590430783921569
"11154","1","WALKING_UPSTAIRS","fBodyGyro-std()-X",-0.602945480677966
"11155","1","WALKING_UPSTAIRS","fBodyGyro-std()-X",-0.500119831476923
"11156","1","WALKING_UPSTAIRS","fBodyGyro-std()-X",-0.590812298
"11157","1","WALKING_UPSTAIRS","fBodyGyro-std()-X",-0.574254281745098
"11158","1","WALKING_UPSTAIRS","fBodyGyro-std()-X",-0.556383410588235
"11159","1","WALKING_UPSTAIRS","fBodyGyro-std()-X",-0.350338205020408
"11160","1","WALKING_UPSTAIRS","fBodyGyro-std()-X",-0.503484236964615
"11161","1","LAYING","fBodyGyro-std()-Y",-0.9512320494
"11162","1","LAYING","fBodyGyro-std()-Y",-0.981910616458333
"11163","1","LAYING","fBodyGyro-std()-Y",-0.977032495483871
"11164","1","LAYING","fBodyGyro-std()-Y",-0.956182500185185
"11165","1","LAYING","fBodyGyro-std()-Y",-0.977257800961538
"11166","1","LAYING","fBodyGyro-std()-Y",-0.945365097894737
"11167","1","LAYING","fBodyGyro-std()-Y",-0.939727873653846
"11168","1","LAYING","fBodyGyro-std()-Y",-0.950316470925926
"11169","1","LAYING","fBodyGyro-std()-Y",-0.9231319366
"11170","1","LAYING","fBodyGyro-std()-Y",-0.953453496551724
"11171","1","LAYING","fBodyGyro-std()-Y",-0.982660631754386
"11172","1","LAYING","fBodyGyro-std()-Y",-0.955343675666667
"11173","1","LAYING","fBodyGyro-std()-Y",-0.959944126451613
"11174","1","LAYING","fBodyGyro-std()-Y",-0.929955407058824
"11175","1","LAYING","fBodyGyro-std()-Y",-0.959991907083333
"11176","1","LAYING","fBodyGyro-std()-Y",-0.968135251857143
"11177","1","LAYING","fBodyGyro-std()-Y",-0.970627806901408
"11178","1","LAYING","fBodyGyro-std()-Y",-0.983457774923077
"11179","1","LAYING","fBodyGyro-std()-Y",-0.959831365783133
"11180","1","LAYING","fBodyGyro-std()-Y",-0.973092518088235
"11181","1","LAYING","fBodyGyro-std()-Y",-0.946599855444444
"11182","1","LAYING","fBodyGyro-std()-Y",-0.960711254583333
"11183","1","LAYING","fBodyGyro-std()-Y",-0.954997309583333
"11184","1","LAYING","fBodyGyro-std()-Y",-0.95779294875
"11185","1","LAYING","fBodyGyro-std()-Y",-0.932293334794521
"11186","1","LAYING","fBodyGyro-std()-Y",-0.977491843421053
"11187","1","LAYING","fBodyGyro-std()-Y",-0.983052318513513
"11188","1","LAYING","fBodyGyro-std()-Y",-0.957552988125
"11189","1","LAYING","fBodyGyro-std()-Y",-0.992240785652174
"11190","1","LAYING","fBodyGyro-std()-Y",-0.965134152428571
"11191","1","SITTING","fBodyGyro-std()-Y",-0.962345042553192
